,part_number,class,descrip,descrip2,cost,onhand,onorder,master_list,custno,revision,aql,syscom,physical,oldcost,owner
189,b478407e4cf6,,"1/4-28 x 7/8 SHCS, 18-8 SS Passivate","W/ 3/16"" Hex, Fully Threaded",0.04406,7938,0,Y,14700,0,1,,N,0,A
190,4e74ba2fbfb5,,1/4-20 DOG PT THUMB SCREW TO PRINT (REV. C),,0.0736,42000,0,,,,0,,N,0,A
191,d1bb6f029e9f,,Plunger Oil Cooler By Pass,,6.5,154,0,Y,17580,H,1,,N,0,A
192,5cc9501089b1,,1/4-28 x 1.113 Guard Screw (105400),"410 SS, Rc35-40, Quench & Temper",0.0614,2000,0,Y,14700,27,1,,N,0,A
193,de9c3f9ab444,,1/4-28 GUARD SCREW PER DRAWING #104125,,0,0,0,Y,14700,29,1,,N,0,A
194,2438cbc1eade,,"Captivated Rivet, 4140 Material (Dwg 18647)","Less Heat Treat, No Finish ; Blank Part",0,0,0,,,,0,,N,0,A
195,72aa850366f1,,IDLER PULLEY TO PRINT,Hardware : HTS ; 7415.29.0000,0.358,3672,0,,,,0,,N,0,A
196,a567debef698,,"3/8-16 X 1 3/4 HHCS, BRASS",,0.31007,10000,0,,,,0,,N,0,A
197,a0733b3ac194,,"3/4-10 X 16 1/4 x 14 x 3""  (12"")","U-Bolt (Bent), 316SS ; HTS : 7318.15.2091",19.28793,62,0,,,,0,,N,0,A
198,65f252c7f1cc,,"8-32 X 1/2 ""UNSLOTTED"" HEX HD TAPTITE, ZINC",,0.00584,298000,0,,,,0,,N,0,A
199,a4891e9ece9f,,1/4-20 X 1 UNSLOTTED INDENTED HEX WASHER HD,"TAPTITE, STEEL W/ZINC",0,0,0,,,,0,,N,0,A
200,fc027d0ec859,,Self Tapping Screw ; HTS ; 7318.14.1060,COO : USA ; 4 x 5/16 ; Drawing 106124,0.00403,257805,0,,,,0,,N,0,A
201,8d9064422212,,"5/16-18 X 1 1/4 PHIL FLAT HD TAPTITE, BLACK", PHOSPHATE + WAX TO PRINT,0.0608,17400,0,,,,0,,N,0,A
202,0525cd7aa9cd,,MS27769D5,,5.9561,2044,0,Y,17580,J,1,,N,0,A
203,732b6f6c7db7,,"1/4-20 X 1 1/2 HHCS, BRASS W/BRITE DIP",,0,0,0,,,,0,,N,0,A
204,8897a6542871,,"10-32 X 3/8 LOW HD SHCS, ALLOY",BLACK OXIDE (P/N 501014 LESS NYLON PATCH),0,0,0,Y,14700,2,1,,N,0,A
205,575247f7b834,,3/16 X 7/8 DIAMOND YELLOW JKT PLASTIC ANCHOR,(1000 PCS/BOX),0,-2000,0,,,,0,,N,0,A
206,4752844167a2,,6-48 x .333 Scope Rail Screw,"AISI 4140, HRC 37-42, Black Oxide",0,0,0,,,,0,,N,0,A
207,e00f6fb01ac0,,9/64 Ball Bearing 52100 Chrome,Grade 100 (Dwg B-23220) ; HTS 8482.10.1040,0.0026,20000,0,Y,14700,56,1,,N,0,A
208,811f4fabbdf7,,"0-40 X .140 TORX PAN HD PLASTITE, 302SS",,0.0593,11833,0,,,,0,,N,0,A
209,a5c300dc216b,,"1/2-13 X 7 5/8""  x 5 3/8 x 2 1/2 (4"")","U-Bolt (Bent), 316SS ; HTS : 7318.15.2091",3.05,161,0,,,,0,,N,0,A
210,bd25aaa72d40,,ACCURATE PRODUCTS P/N 251W-017 GRAY,RUBBER BUMPER TO PRINT (112004-2),0.19556,753,10000,,,,0,,N,0,A
211,12faa25ea0ad,,"Screw, Heat Treated, Plated",,0.12,34874,0,Y,14700,1,0,,N,0,A
212,a10c288c458c,,"2-56 X 1/16 SOCKET SET SCREW CUP PT, 18-8",HTS : 7318.15.8030,0.021,14500,0,,,,0,,N,0,A
213,fd48136d96d1,,GROMMET P/N G-411-2375,HTS : 4016-9390,0.05975,112000,0,,,,0,,N,0,A
214,3f5c8828c5df,,1/4-20 X 1 SLOT IND HEX HD SEMS W/INT,"L/W GR 5  CAD, ""SLOT A/F"" STRICTLY TO PRINT",0.017,10913,0,Y,17580,L,1,,N,0,A
215,8ae01a476528,,"#8 X 1"" Phil Wafer Screw, #2 Phil Drive","Steel, Zinc Plated (Mfg Spec)",0.01089,18500,0,Y,14700,4,1,,N,0,A
216,d7cb637ac3b2,,"Tubular Heater ; 24V60W, Black Mark",Brake Drain Valve : HTS ; 8708.30.5090,0.57,2000,0,,,,0,,N,0,A
217,87c829f21f36,,MS9390-080,(100/BOX),0.34974,14377,0,Y,13702,C,4,,N,0,A
218,f841ea6bc1b5,,SELF SEALING BOLT TO PRINT,ABSCOA P/N AB1503E6W PER DWG,8.6,605,0,Y,17580,D,1,,N,0,A
219,6b469e4f3773,,"1/4 HEAVY SPLIT L/W, STEEL PLAIN",(SECTION .110 X .077) ; HTS: 7318.21.0030,0.00462,10000,0,Y,14700,14,1,,N,0,A
220,556b94ced799,,3mm OD x 22mm Length Spirol Pin,"Heavy Duty, SAE 51420 Stainless Steel",0.07489,10000,0,Y,14700,1,1,,N,0,A
221,5da9caba7d70,,"5/16-18 FIN HEX NUT, BRASS",,0.05279,36000,0,,,,0,,N,0,A
222,0f4ebe829eaa,,.150-50 UNS-2A x .26L Torx(T10) Spec Pan Hd,"Grip Screw, 1018, HR15n 88-92, Black Oxide",0.07,29957,0,,,,0,,N,0,A
223,7d03fb0d20f6,,"TYPE 316SS YOR-LOK TUBE FITTING, STRAIGHT","CONNECTOR FOR 1/4"" TUBE OD PER DRAWING",9.0735,103,0,,,,0,,N,0,A
224,36597c586f6e,,"10-32 BENT WIRE EYEBOLT, STEEL ZINC OVERALL LENGTH",": 1.00"", ID EYE .34"" SHANK LENGTH .3226"", THD .281",0.06475,50177,0,,,,0,,N,0,A
225,b13bd65cbe18,,MS16629-4025,(50 PCS/ 3 X 5 BAG),0.2757,849,0,Y,13701,E,4,,N,0,A
226,050bd40f909d,,"Threaded Fastener, Nut, 1.037 Long","8-32 Hex M/F, Brass ; HTS 7318.16.0085",0.25,1100,0,,,,0,,N,0,A
227,eaa0689a095d,,KEYSTONE HINGED STANDOFF P/N 336,Stud : HTS : 7318.15.5060,0.945,799,0,,,,0,,N,0,A
228,e1eb2c49c43f,,"Dowel Pin, .187 x .241, C1144 Mat, Bl / Oxide","No heat treat, Old part 18758",0.058,26761,0,,,,0,,N,0,A
229,d1768ddf0a05,,"Hammer Pin, .156 x .745 long","52100 Material, Q&T, HRc 47-52, Black Oxide",0.118,2200,0,,,,0,,N,0,A
230,6677a2b159df,,CLIPPARD P/N CS-625,,2.91,400,0,,,,0,,N,0,A
231,6655c81b1693,,"5/16 SAE F/W, ZINC",,0.007,-500,0,,,,0,,N,0,A
232,e053abf6f3a5,,RICHCO P/N KLB-350A-RT,,0.07,15022,0,,,,0,,N,0,A
233,3f0370028dd5,,"13/16-16 JAM NUT, 12L14 CAD W/.213 HOLE, 1 1/4"" AF","27/64"" TH TO PRINT (#12462)  HTS: 7318.16.0060",1.05,1700,0,,,,0,,N,0,A
234,332e18db9575,,".422 x 2.50 Launcher Cross Pin, 6061 Alum"," w/ 4-40 x .136 hole, Phos Elect Nickel",0.4,2895,0,,,,0,,N,0,A
235,5a77a7855451,,1/4-20 X 1.1 Hex Wshr Undersized Body,"Taptite, 18-8 SS ; HTS : 7318.15.4000",0.07338,53720,0,,,,0,,N,0,A
236,733fbbd5a619,,.118 X .034  70 DURO BUNA N,,0.03,0,0,,,,0,,N,0,A
237,37937190792d,,WALDES P/N 5560-15 STEEL W/BLACK OXIDE,,0.05,31000,0,,,,0,,N,0,A
238,672e9744c47d,,"4-40 x .155 Loading Spring Screw, 08-.20 No Lead","ENI Plated, R15N 88-92",0,0,0,Y,14700,12,1,,N,0,A
239,d8eec84fc986,,1/4-28 x 1.070 Guard Screw (105400),"410 SS, Rc35-40, Quench & Temper",0.0695,25154,0,Y,14700,27,1,,N,0,A
240,152b67a18ba0,,"Rubber Gasket, 40/50 Durometer",Black Neoprene ; HTS : 4009.11.0000,2.73621,348,0,,,,0,,N,0,A
241,2a97e38b079b,,GROMMET TO PRINT,HTS: 4016.93.5010,0.175,3817,0,,,,0,,N,0,A
242,44952b0a33a6,,Stainless Flat Washer for Bent Piece,Seperate Piece : HTS ; 7318.22.0000,1.4,500,0,,,,0,,N,0,A
243,54dcfe538fe5,,"Stamping ,316SS ;  Structural Guide",Assembly ; HTS : 7308.9000,25.81481,450,0,,,,0,,N,0,A
244,a42345a8afeb,,"Screw, Heat Treated, Plated",,0.15,10000,0,Y,14700,1,0,,N,0,A
245,fcf731e2be9a,,"1/2 x .670 / .655 Spacer, 1215 material",HTS : 7318.29.0000,0,0,0,Y,14700,6,1,,N,0,A
246,3800ea5f8d55,,NAS1351N4-14,,1.17,90,0,Y,113300,9,1,,N,0,A
247,89f6d917c8e6,,AS5183D1612,(AN840-16D),18.53,80,0,Y,17580,LR,1,,N,0,A
248,7.16011E+11,,"Screw, Heat Treated, Plated",,0.1202,10000,0,Y,14700,1,1,,N,0,A
249,22a8a044d1cf,,"DARCOR ADAPTOR MODEL RG  7/8"" SOCKET",,0.53,1150,0,,,,0,,N,0,A
250,cb86ae558f91,,"Screw, Plain",,0.02108,28310,0,Y,14700,1,1,,N,0,A
251,6d6c3945bfc6,,5/16-18 X 1 1/2 UNSLOTTED INDENTED HEX HD,"TAPTITE, BLACK PHOSPHATE & WAX",0.0492,24500,0,,,,0,,N,0,A
252,bec8eff87645,,"3/8-16 FIN HEX JAM NUT, BRASS",,0.04792,83000,0,,,,0,,N,0,A
253,9a2e89d3870f,,"Captivated Rivet, 4140 Material (Dwg 18646)","Less Heat Treat,  No Finish ; Blank Part",0,0,0,,,,0,,N,0,A
254,01957f152c26,,"Washer Bearing Plate,.08-.20 Carbon St",Non Thread ; HTS: 7318.29.0000,0.08,29940,0,Y,14700,14,1,,N,0,A
255,f1e4050e1dd3,,".093 x .403 ACR Pin, 4140 Steel","Q&T HRc 30-35, Mil-16232 Ty M CL 2",0.102,4000,0,,,,0,,N,0,A
256,55324caadad8,,".255 x 1.07 x .120  F/W, 1050 Material","HRc 40-45 Q&T, Black Oxide and Oil",0.09755,21000,0,Y,14700,1,1,,N,0,A
257,7a64f337ef10,,M2.26 X 10MM Torx Plus Button Hd,"Plastite Screw, Steel Zinc : COO ; USA",0.0698,-3700,0,,,,0,,N,0,A
258,f8523444ef7f,,KANT LINK TYPE SPRING L/W TO B/P,,0.04358,64000,0,,,,0,,N,0,A
259,f99269954fd7,,"Screw, Heat Treated, Plated",,0.135,10028,0,Y,14700,1,0,,N,0,A
260,a53ef6f9411b,,"10-32 ALLEN NUT, 18-8",Nut Stainless Steel ; HTS : 7318.16.0060,0.65,738,0,,,,0,,N,0,A
261,939ca3c63308,,1/4-20 X 1.12 UNSLOTTED HEX WASHER HD,TAPTITE BLACK PHOSPHATE + WAX TO PRINT,0.02552,111500,0,Y,60,G,1,,N,0,A
262,579482799b7d,,RECOIL PAD INSERT BACKER PER PRINT,,0.294,1267,0,,,,0,,N,0,A
263,5979a65f4575,,"0 X 3/8 TORX PAN HD PLASTITE, STEEL W/BLACK ZINC",,0.02355,7700,0,,,,0,,N,0,A
264,f5397af58d38,,"M10 X 1.5 TERMINAL NUT, BRASS  TO PRINT",,0.11656,44000,0,,,,0,,N,0,A
265,ed18aaf3ddd5,,5724-58 STAINLESS STEEL,Country of Origin : USA,0.0349,-3050,0,,,,0,,N,0,A
266,9176c17c6db6,,"3/16 X .865 MALE/FEMALE STANDOFF, STAINLESS","STEEL W/NYLON STRIP/SAMPLE (1,000 PCS/BAG)",0.328,3728,0,,,,0,,N,0,A
267,253825afc438,,ELECTRO STATIC TECH P/N B9A1M090.00-1,,0.47,10650,0,,,,0,,N,0,A
268,ee00af379552,,"Lock Insert, HC-2 Hose Coupling, Annealed","Stainless Strip, .030 thick, HTS: 7306.40.5044",0.14,-4400,0,,,,0,,N,0,A
269,be9cef09171f,,"10-32 X 1/2 DRILLED PHIL PAN HD SEALING SCREW,",18-8 TO PRINT,1.95,-122,0,,,,0,,N,0,A
270,00097951c541,,"Flattened Top U-Bolt, Steel Zinc Plated","1/4-20, 1.894 High ; Smaller",0.11363,33919,0,,,,0,,N,0,A
271,7a3c66afabf0,,"8 x 1 Special Hex Wafer Hd, 1022 Hardened,","HR15n 88-92, Zinc Plated and Baked",0.02672,52078,0,Y,14700,4,1,,N,0,A
272,5d806e407f54,,"6-32 X 1/4 BUTTON SOCKET, ALLOY",BLACK OXIDE W/LIGHT OIL COAT (OLD P/N 098003),0.00665,315500,0,,,,0,,N,0,A
273,2943ef11b126,,RECEIVER PLUG SCREW COMPLETE WITH HEAT TREAT AND,BLACK OXIDE TO PRINT,0,0,0,,,,0,,N,0,A
274,b4fc24cb568e,,"3/8-16 X 1 1/4 HHCS, 18-8",(EY308029H06),0.084,4900,0,,,,0,,Y,0.07,A
275,31cb54fdb312,,"5/16-18 X 1 HHCS, 18-8",(EY308029H03),0.04348,0,0,,,,0,,N,0,A
276,e91760134ba7,,2-56 X 3/32 SLOTTED SET SCREW CUP PT,"Stainless Steel, 18-8 : HTS 7318.15.6010",0.03094,47835,0,Y,1010,B,1,,N,0,A
277,02e44b0e26ff,,AN501-10-10,,0.03653,16567,0,Y,17580,F,1,,N,0,A
278,f11968a004e9,,"Screw, Heat Treated, Plated",,0.12,9619,0,Y,14700,1,0,,N,0,A
279,e611ff892e80,,"4-40 X 5/16 PHIL PAN HD MS, ZINC",COO-Taiwan ; Machine Screw ; HTS : 7318.15.4000,0.0021,88900,0,,,,0,,N,0,A
280,b1d096a6ca58,,ASSOCIATED SPRING P/N B0375-020-S  BELLEVILLE,"WASHER, STAINLESS STEEL",0.0589,2300,0,,,,0,,N,0,A
281,9478a6455dec,,8-32 x 3/8 Machine Screw ; (1 KIT = 4 PCS/BAG,LYNTRON P/N SS-7628-01 ; HTS 7318.15.4000,1.37,446,0,,,,0,,N,0,A
282,064a676c5e8c,,"2-56 X 1/4 CAPTIVE SHCS, STAINLESS PASSIVATED",Socket Screw ; HTS : 7318.15.6010,0.05508,48700,0,,,,0,,N,0,A
283,f6b9ad0c2e91,,".1249 x .865 Pin, 440C Material ; HV 446-513",(Drawing 24475) ;  DFAR Compliant,0.55,2000,0,,,,0,,N,0,A
284,9f4359993300,,INT-0625-02-00-410SS-PAS,,0.13,725,0,,,,0,,N,0,A
285,011096e54c5c,,"M6 X 1.0 HEX NUT, BRASS DIN 934",,0.02635,122000,0,,,,0,,N,0,A
286,755605345a8c,,"#8 X 2"" Phil Wafer Screw, #2 Phil Drive","Steel, Zinc Plated (Mfg Spec) ; 202537",0.0129,16500,0,,,,0,,N,0,A
287,7cd71778c5a8,,"1/4"" 6061-T6 Aluminum Plate",HTS : 7606.92.3030,0.75,8131,0,,,,0,,N,0,A
288,2769fb4fa27a,,EJIW Aluminum Handle ; New Design,"W/ Globe and EJ, HTS: 7318.19.0000",1.09621,3850,0,,,,0,,N,0,A
289,de8f966bddcb,,"4-40 X 3/4 PHIL PAN  HD MS, ZINC W/LIGHT PATCH",FOR BRASS ; Machine Screw ; HTS : 7318.15.4000,0.00805,35500,0,,,,0,,N,0,A
290,7163370a51b9,,AS3510-215K (MFG'S P/N C10-215),,1.11,1100,0,Y,13702,LR,4,,N,0,A
291,731ae3412fc7,,DOWEL PIN TO PRINT,,0.458,1050,0,,,,0,,N,0,A
292,b904650eea83,,"M10 X 1.5-6g X 45MM HHCS, BRASS",W/ BRITE DIP ; HTS : 7415.33.8010,0.37783,7200,0,,,,0,,N,0,A
293,70333cfbeced,,"1/2 USS F/W, HOT DIP GALVANIZED",,0,0,0,,,,0,,,0,A
294,fb9e83cd953f,,"8 X 2 1/4"" Phil Wafer Self Tapping Screw","#2 Drive , Steel Zinc Plated  HTS: 7318.14.1060",0.036,20800,0,,,,0,,N,0,A
295,e656848a35c8,,2.5mm OD x 20mm Length Spirol Pin,"Heavy Duty HCK, SAE 51420 Stainless Steel",0.03811,9000,0,Y,14700,1,1,,N,0,A
296,781c2e4fefb1,,WELD STUD TO PRINT,Stud : HTS : 7318.15.5060,0.14,1276,0,,,,0,,N,0,A
297,dbc05caec3ec,,"0 X 1/2 TORX PAN HD PLASTITE, STEEL W/BLACK ZINC",(106124-23),0.03989,18600,0,,,,0,,N,0,A
298,d3cb8c223ea6,,"Black Plastic Swivel Washer, OD .360/.370",withstand Temp -60 to 300F,0.02274,71000,0,Y,14700,5,1,,N,0,A
299,7249d3a30d40,,WALDES P/N N5000-081-HTSB,,0.2128,12812,0,,,,0,,N,0,A
300,484b82be7cc8,,EYEBOLT TO DRAWING,,0.265,7348,0,,,,0,,N,0,A
301,63439e06335e,,"Screw, Heat Treated, Plated",,0.0258,174,0,Y,14700,1,1,,N,0,A
302,a0044f7e71b3,,"1/4 MED L/W, SILICON BRONZE",,0.01968,53000,0,,,,0,,N,0,A
303,3de774defbf6,,"0-40 X 13/16 TORX FLAT TOP PAN HD PLASTITE, STEEL","W/PHOSPHATE PLUS  3/8"" MIN THREAD LENGTH",0.02307,95700,0,,,,0,,N,0,A
304,7c045d81fcfb,,"6-32 X 1/2 Phil Pan Hd Screw w/L/W & F/W, 18-8",Stainless Steel; HTS 7318.15.4000,0,0,0,,,,0,,N,0,A
305,0326a10e489a,,REHN P/N 536-KSS,,0.25489,13558,0,,,,0,,N,0,A
306,28c0af9a2e90,,.568 +/-.003 ID X .800 +/-.005 OD X .012 +/-.001,"THICK F/W, STEEL PLAIN TO PRINT",0.097,10000,0,,,,0,,N,0,A
307,79d3954f8442,,"Screw, Heat Treated, Plated",,0.097,6995,0,Y,14700,1,0,,N,0,A
308,0f8a83720035,,"4 X 1/4 PHIL PAN HD PLASTITE, BLACK ZINC",Self Tapping (106124-4); HTS : 7318.14.1000,0.006,441800,0,,,,0,,N,0,A
309,80eb3f2e8eaa,,.375 +/-.005 ID X .625 +/-.005 OD X .063 +/-.005,"THICK F/W, 18-8",0.03665,10200,0,,,,0,,N,0,A
310,95c0b84918ea,,FRANK LOWE RUBBER P/N FLB-57,,0.0775,9912,0,,,,0,,N,0,A
311,13558eb22e69,,MS16629-4068,(100 PCS/BAG),0.31368,2679,0,Y,13701,E,4,,N,0,A
312,16720bfeec15,,"3/8-16 X 1 3/4 HHCS, 316SS",,0.14735,400,0,,,,0,,N,0,A
313,0e6d9702a77e,,AMATON P/N 6762-SS-0632-7,PASSIVATED,0.11,-100,0,,,,0,,N,0,A
314,3961b52b3dc0,,RECTUS P/N 20SF-TF02-MXN,,6.11523,81,0,,,,0,,N,0,A
315,c7fac91e6a66,,"1/4"" SAE F/W, ZINC",,0.00441,9200,0,,,,0,,N,0,A
316,8a7f820da421,,TABWASHER CHECK NUT P/N 1434-583473,,17.99,12,0,Y,13701,A,4,,N,0,A
317,e48c090834b9,,".1249 x .715 Pin, 440C Material ; HV 446-513",(Drawing 24475) ;  DFAR Compliant,0.54,1100,0,Y,14700,77,1,,N,0,A
318,4d382de86140,,WRIGHTWAY# W5232010-003,,0.485,1444,0,,,,0,,N,0,A
319,7aa2c7eb32f2,,AN6C11A,,1.4,240,0,Y,17580,12,1,,N,0,A
320,a676ce3f436f,,"Washer : Mounting Spacer, 1215 Material","Black Zinc, ROHS Steel : HTS ; 7318.22.0000",0.06,7987,0,,,,0,,N,0,A
321,d0b9113a74fc,,".25 x .25 x .25 Steel,",Rounded End Key,0.3029,-800,0,,,,0,,N,0,A
322,1dc98345cbcb,,"12-24 X 3/4 Phil OVAL MS, 1010 Material",Less HT and Finish (DWG. B-93463),0,0,0,Y,14700,6,1,,N,0,A
323,5fe347e6f9e9,,"Nail ; Round, Smooth Shank, 1/2 Long",Galvanized Steel ; HTS : 7317.00.5530,0,69780,0,,,,0,,N,0,A
324,bda19b6f8f25,,".0936 x .427 Pin, 440C Material ; HV 446-513",(Drawing 17022) ; DFAR Compliant,0.45,2000,0,,,,0,,N,0,A
325,d4a8d72f28b2,,12-9 x 1 1/8 Particle Board Screw,"w/ quadrex drive, 1022 Zinc Phos, Oil Dry",0.02293,112000,0,Y,14700,2,1,,N,0,A
326,2b9344957893,,WASHER TO PRINT,,0.01576,70047,0,Y,17580,L,1,,N,0,A
327,6ff069921fb2,,"3-48 x 3/16 Socket Hd Cap Screw, Alloy, Plain",,0,0,0,,,,0,,N,0,A
328,5e4cfc42f17f,,"3/4-10 X 28 7/8 x 26 5/8 x 5""","U-BOLT, 316SS TO B/P  ;  (24"")",60.5,9,0,,,,0,,N,0,A
329,d77ad3c4bfcf,,"Screw, Heat Treated, Plated",,0.049,-10520,0,Y,14700,1,1,,N,0,A
330,546561f39a3c,,"4 X 1/4 RD HD TYPE U DRIVE SCREW, 1018 STEEL HARD",NICKEL PLATE PER QQ-N-290 TO PRINT,0.01945,19760,0,,,,0,,N,0,A
331,d4035a052b1c,,"8-36  x 1.480 Machine Screw, 410SS", Rc 35 min ;  HTS : 7318.15.4000,0.03051,31756,0,,,,0,,N,0,A
332,3c78fedccdc6,,0.44 x 0.40 COPPER TUBING MATTE TIN FINISH,ROCKWELL 15T 63-70,0.0661,8000,0,,,,0,,N,0,C
333,9195add5b7b1,,NL-028 Label,,0.05229,23000,0,,,,0,,N,0,A
334,f847a77a5fc3,,GAS CYLINDER PLUG O-RING TO PRINT,,0.0236,35472,0,Y,14700,P1,1,,N,0,A
335,0904221af425,,"8-32 x .188 Socket Set Screw, Cup pt, Alloy","HT, Black Oxide, w/ Nylon Patch",0.0165,9895,0,Y,14700,P1,1,,N,0,A
336,276e64112854,,"Spring Washer, 1074 St, Load 19-23 lbs",Compressed to .052 ; HTS : 7318.29.0000,0.0261,1000,0,,,,0,,N,0,A
337,5608d5c2bb38,,.250/.260 ID X .700/.750 OD X  .054/.066 F/W," C-1008 STEEL, ZINC ; HTS : 7318.22.0000",0.01057,72700,0,,,,0,,N,0,A
338,60dac8e8335e,,8-32 X 1/4 UNSLOTTED INDENTED HEX HD MS W/ EXT L/W,"SEMS, ZINC ***NOTE (A/F .312)*** (106131-4)",0.041,9100,0,,,,0,,N,0,A
339,59166cbed4bf,,"6-32 X 1/2 PHIL PAN HD MS, ZINC",(P/N 106100-13),0.00367,257500,0,,,,0,,N,0,A
340,8811887fc596,,"10-24 X 3/4 DRILLED SHCS, 410SS TO PRINT",,5.89186,1630,0,Y,113300,B,1,,N,0,A
341,a190b1f1bb4c,,"Special Washer, 1008-1010 Steel. B65 Max","Vibratory Deburr, Black Oxide",0.014,50017,0,,,,0,,N,0,A
342,841e5c7a1291,,FIRING PIN RETAINING STUD TO PRINT,HTS: 7318.19.0000,0.155,5100,0,,,,0,,N,0,A
343,70273f20532f,,"8-32 X 1/4 SLOTTED HEX WASHER HD TYPE 1, ZINC",,0.01067,49400,0,,,,0,,N,0,A
344,1515bd30998e,,"1.17 L Rivet 1035 Steel, Dwg (18390)","Less HT, no Finish",0,0,0,,,,0,,N,0,A
345,b75abbebcbdc,,Polycarbonate Plastic Washer,Clear Color : HTS ; 3926.90.4500,0.09893,18000,0,,,,0,,N,0,A
346,4cce8add7e3c,,M5 X .8-6g X 50MM UNSLOTTED INDENTED HEX WASHER,"HD THREAD ROLLING SCREW, BLACK PHOS + WAX TO B/P",0.12092,5750,0,,,,0,,N,0,A
347,23bf86442add,,"Socket Set Screw, Flat Pt, Alloy",8-32 X 3/16  ; HTS 7318.15.6040,0.0052,100000,0,,,,0,,N,0,A
348,fb742ffe54e1,,"3/8-16 X 1 1/4 CARRIAGE BOLT, 316SS",HTS : 7318.15.4000,0.16141,400,0,,,,0,,N,0,A
349,396b316bf4dd,,"Plate for Latch Steel, Z+Y, HTS : 7318.29.0000","(Southco P/N TL-17-201-07), (Dzus P/N TL800-7)",0.055,53500,0,,,,0,,N,0,A
350,56eb68f2d495,,"M6 X 1.0 X 35MM HHCS, BRASS  BRITE DIP",TO PRINT,0.09693,-7000,0,,,,0,,N,0,A
351,5b9cec37c2ed,,Brass (Copper) Stamped Part,"Tip Coil Conn,  HTS : 7419.91.0050",0,0,0,,,,0,,N,0,A
352,51da3d6506e8,,1/4-20 X .730 UNSLOTTED INDENTED HEX WASHER HD,"MS, ZINC W/NYLOK PATCH",0.0218,29900,0,,,,0,,N,0,A
353,7e8b8dcad83a,,"1/2-13 X 9 3/4"" x 7 1/2"" x 3""","U-Bolt (Bent), 316SS ; HTS : 7318.15.2091",4.52,125,0,,,,0,,N,0,A
354,9f51161b1080,,"3/8-24 Octagon Nut, .08/.20 Steel","B/O, (Blank ; 113296) HTS 7318.16.0085",0,0,0,,,,0,,N,0,A
355,5bd618149e6d,,WASHER TO PRINT,,0.0165,23650,0,Y,17580,K,1,,N,0,A
356,c5cbb0bbe2d1,,"6-32 KNURLED RD HD SCREW, STAINLESS STEEL",TO PRINT  HTS: 7318.15.2051,0.3,2484,0,,,,0,,N,0,A
357,5c5c25a3ef47,,".156 x .500 Extractor Plunger,08-20% C, No Lead","Carb (.7-.9%), HR15n, 88-92, .0008 MIn, B/Oxide",0.068,11119,0,,,,0,,N,0,A
358,8300372f594c,,"1/8 X 1 DOWEL PIN, 18-8",,0.045,23200,0,,,,0,,N,0,A
359,e184961d4d71,,"3/4-10 X 20 1/2"" X 18 1/4"" X 4"" (16"")","U-Bolt (Bent), 316SS ; HTS : 7318.15.2046",32.22783,52,0,,,,0,,N,0,A
360,2d7098f60d26,,"10-32 X 1/4 SOCKET SET SCREW CUP PT, ALLOY",,0.02413,7640,0,Y,14700,NR,1,,N,0,A
361,28598fd1c8bd,,MS16627-4112,(75 PCS /BAG),0.79451,639,0,Y,13702,C,4,,N,0,A
362,c64477914aee,,"3/32"" BALL BEARING, 302SS",,0.0032,63500,0,,,,0,,N,0,A
363,094035fa18f4,,AN929-4,,1.27,117,0,Y,17580,13,1,,N,0,A
364,9ef00a79f1fb,,3/8 X 1 FLAT HEAD ANNEALED RIVET PLAIN,(1000 per Box),0.0575,14712,0,,,,0,,N,0,A
365,17e4062e16f5,,"10-32 X 1/2 PHIL PAN HD SEAL SCREW, 18-8 TO PRINT",HTS: 7318.15.2010,0.0626,1402,0,,,,0,,N,0,A
366,99a58e42e60a,,RICHCO P/N RBS-32,,0.0345,40200,0,,,,0,,N,0,A
367,6e6ca0719131,,"3/8-16 X 2 1/2 CARRIAGE BOLT, 316SS",HTS : 7318.15.4000,0.17325,3710,0,,,,0,,N,0,A
368,d431b115650a,,"3/8 MED L/W, ZINC",Helical Lock Washer ; HTS : 7318.21.0030,0.0086,0,0,,,,0,,N,0,A
369,b7c860e41630,,8-32 X .700 UNSLOTTED INDENTED HEX HD,"TAPTITE, ZINC TO PRINT",0.00665,210000,0,Y,60,H,1,,N,0,A
370,48882fce75c5,,".125 DIA. +/-.001 FUEL NOZZLE BALL, TUNGSTEN","CARBIDE 93.5-94.5%, COBALT 5.5-6.5%",0.49,480,0,Y,13702,NR,4,,N,0,A
371,07b117e04d49,,MS9194-04,,0,0,0,Y,113300,C,10,,N,0,A
372,8898720206b8,,"4-40 X 3/16 PHIL PAN HD MS W/EXT L/W SEMS, ZINC",Machine Screw ; HTS : 7318.15.4000,0.00055,84800,0,,,,0,,N,0,A
373,b78f33ca6d03,,SOCKET HD CAP SCREW TO PRINT,,5,150,0,Y,133800,B,1,,N,0,A
374,0ed0258bfcb2,,"Receiver Stud, .08 / .20 Carbon Steel,",No HT and No Finish (Complete) HTS : 7318.15.5090,0.05,7000,0,Y,14700,7,1,,N,0,A
375,449cac0b61bf,,"HEYCO P/N 4778 (NO NUT), BLACK",,0.49,961,0,,,,0,,N,0,A
376,e7f2d04e6d17,,"Clamp-Strand, Steel .075 Thick",Zinc & Yellow Plated ; HTS : 7318.29.0000,0.13786,4200,0,,,,0,,N,0,A
